Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Year_lastUpdated,Current Ver,Android Ver
GAME,4.5,1125438,63,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,8923847,63,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,432,63,100000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.8,12137,63,100000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,3.9,133117,63,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,515240,63,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,8921451,63,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,759838,63,10000000,Free,0,Everyone,2017,yes,yes
SOCIAL,4.6,4046,63,100000,Free,0,Teen,2018,yes,yes
SOCIAL,4.8,19047,63,100000,Free,0,Teen,2018,yes,yes
GAME,3.5,901,63,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,2634605,63,10000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.7,3873,63,10000,Free,0,Teen,2018,yes,yes
FAMILY,4.1,235486,63,10000000,Free,0,Teen,2018,yes,yes
SOCIAL,4.8,5369,63,50000,Free,0,Teen,2018,yes,yes
GAME,4.1,29062,63,1000000,Free,0,Everyone,2017,yes,yes
GAME,4.2,492,63,100000,Free,0,Teen,2017,yes,yes
GAME,4.3,205830,63,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,9898,63,1000000,Free,0,Mature 17+,2018,yes,yes
GAME,4.5,121533,63,10000000,Free,0,Everyone,2016,yes,yes
FAMILY,4.3,139545,63,10000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.9,117,63,1000,Free,0,Teen,2018,yes,yes
GAME,3.9,41683,63,1000000,Free,0,Everyone,2017,yes,yes
SPORTS,3.9,282727,63,10000000,Free,0,Everyone,2017,yes,yes
SOCIAL,4.8,8369,63,50000,Free,0,Teen,2018,yes,yes
SOCIAL,4.8,3782,63,50000,Free,0,Teen,2018,yes,yes
SOCIAL,4.9,3071,63,10000,Free,0,Teen,2018,yes,yes
FAMILY,4.4,129542,63,1000000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,3.4,109784,64,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,584126,64,10000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.3,45579,64,1000000,Free,0,Everyone,2016,yes,yes
VIDEO_PLAYERS,3.8,5555,64,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.2,951,64,100000,Free,0,Teen,2018,yes,yes
GAME,4.2,156862,64,5000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.2,306652,64,10000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.6,5195,64,100000,Free,0,Mature 17+,2018,yes,yes
FAMILY,4.3,10446,64,500000,Free,0,Everyone,2018,yes,yes
FAMILY,5,1,64,100,Free,0,Everyone,2017,yes,yes
FAMILY,5,5,64,100,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,9389,64,1000000,Free,0,Teen,2018,yes,yes
HEALTH_AND_FITNESS,4,32,64,5000,Free,0,Everyone,2017,yes,yes
FINANCE,4.1,111632,65,1000000,Free,0,Everyone,2018,yes,yes
GAME,3.9,178723,65,10000000,Free,0,Everyone,2016,yes,yes
GAME,4.5,501,65,10000,Free,0,Teen,2018,yes,yes
TOOLS,3.2,67,65,10000,Free,0,Everyone,2017,yes,yes
VIDEO_PLAYERS,3.6,1522,65,100000,Free,0,Everyone,2018,yes,yes
GAME,4.3,157264,65,10000000,Free,0,Everyone,2016,yes,yes
GAME,4.3,240,65,50000,Free,0,Teen,2017,yes,yes
FAMILY,1.9,141,65,1000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.3,27187,66,5000000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,4.2,68103,66,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,327599,66,10000000,Free,0,Teen,2017,yes,yes
GAME,4.5,354373,66,10000000,Free,0,Everyone 10+,2017,yes,yes
GAME,4,26649,66,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.6,111741,66,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.3,1168959,66,50000000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4.3,27156,66,5000000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,4.4,64,66,1000,Free,0,Everyone,2017,yes,yes
FAMILY,3.1,192,66,10000,Free,0,Everyone,2017,yes,yes
FOOD_AND_DRINK,4.2,68270,66,1000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.4,199739,66,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,11442,66,1000000,Free,0,Everyone,2016,yes,yes
FAMILY,3.9,29415,66,1000000,Free,0,Mature 17+,2016,yes,yes
HEALTH_AND_FITNESS,4.6,115721,67,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,4447388,67,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,6198563,67,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,4447346,67,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,6198880,67,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,4448791,67,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.5,4449882,67,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.5,4449910,67,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,6199095,67,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,4449910,67,100000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.3,160,67,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,4450855,67,100000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.5,4450890,67,100000000,Free,0,Everyone 10+,2018,yes,yes
SOCIAL,4.9,5677,67,50000,Free,0,Teen,2018,yes,yes
FAMILY,4.5,4443407,67,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.2,2113,67,100000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,3.9,5894,67,1000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.5,26916,67,500000,Free,0,Everyone,2017,yes,yes
BOOKS_AND_REFERENCE,4.8,29551,67,1000000,Free,0,Everyone,2018,yes,yes
GAME,3.6,153,67,10000,Free,0,Everyone,2016,yes,yes
FAMILY,4.6,19640,67,100000,Free,0,Teen,2018,yes,yes
GAME,3.9,923,67,100000,Free,0,Teen,2018,yes,yes
GAME,4.3,350,67,50000,Free,0,Everyone,2018,yes,yes
GAME,4.1,364,67,50000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.5,1461698,67,10000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.3,1489,67,100000,Free,0,Teen,2018,yes,yes
FAMILY,3.7,70105,67,10000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.6,87951,68,5000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,379415,68,10000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4,852455,68,10000000,Free,0,Mature 17+,2018,yes,yes
LIFESTYLE,4,2789775,68,100000000,Free,0,Mature 17+,2018,yes,yes
BOOKS_AND_REFERENCE,4.7,55011,68,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.4,379245,68,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,3452530,68,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.8,1304467,68,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,14604,68,500000,Free,0,Teen,2018,yes,yes
GAME,4.3,183,68,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4,48731,68,5000000,Free,0,Everyone,2018,yes,yes
SPORTS,5,7,68,100,Free,0,Everyone,2018,yes,yes
GAME,4.4,201537,68,5000000,Free,0,Teen,2018,yes,yes
GAME,4.4,4066989,69,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,257724,69,10000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,4066980,69,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,4067651,69,100000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.5,114,69,50000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.6,2006,69,50000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.6,2014,69,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,4064868,69,100000000,Free,0,Everyone 10+,2018,yes,yes
GAME,3.9,29505,69,1000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.6,1976,69,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,143087,69,1000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,3.9,24123,69,1000000,Free,0,Teen,2018,yes,yes
FAMILY,4.5,5481,69,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,475020,69,5000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.4,764967,69,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,227,69,10000,Free,0,Teen,2018,yes,yes
FAMILY,4.4,539931,69,10000000,Free,0,Everyone,2018,yes,yes
GAME,4,27557,69,5000000,Free,0,Teen,2018,yes,yes
GAME,4.2,3878,69,500000,Free,0,Everyone,2018,yes,yes
FAMILY,5,5,69,1000,Free,0,Everyone,2017,yes,yes
DATING,5,2,70,100,Free,0,Mature 17+,2018,yes,yes
FINANCE,4.2,278082,70,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,7614130,70,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,7614271,70,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.2,5829,70,100000,Free,0,Teen,2018,yes,yes
GAME,4.3,309176,70,5000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,7614415,70,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,2119218,70,50000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.5,401425,70,10000000,Free,0,Everyone,2017,yes,yes
GAME,4.4,2119235,70,50000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.4,7614407,70,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,19170,70,1000000,Free,0,Everyone,2017,yes,yes
MEDICAL,4.1,38,70,5000,Free,0,Everyone,2018,yes,yes
GAME,3.7,1221896,70,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,98324,70,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,281448,70,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,308944,70,5000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,3.6,284,70,10000,Free,0,Everyone,2017,yes,yes
HEALTH_AND_FITNESS,4.3,480208,70,500000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,228130,70,5000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.3,125,70,5000,Free,0,Teen,2016,yes,yes
GAME,4.1,52163,70,1000000,Free,0,Mature 17+,2016,yes,yes
TRAVEL_AND_LOCAL,2.3,9,70,1000,Free,0,Everyone,2018,yes,yes
GAME,4.5,401648,70,10000000,Free,0,Everyone,2017,yes,yes
GAME,4.1,84911,71,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,354384,71,10000000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,3.9,13275,71,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,4304,71,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,106,71,50000,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,740,71,50000,Free,0,Everyone,2018,yes,yes
GAME,4.4,267395,71,5000000,Free,0,Everyone 10+,2018,yes,yes
TOOLS,2.4,99,71,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,354454,71,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,1652,71,100000,Free,0,Everyone,2018,yes,yes
GAME,3.6,33,71,5000,Free,0,Teen,2017,yes,yes
FAMILY,4.4,7615646,71,100000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.6,37140,71,1000000,Free,0,Everyone,2018,yes,yes
ENTERTAINMENT,4.3,44550,72,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,655067,72,10000000,Free,0,Teen,2017,yes,yes
GAME,4.5,655145,72,10000000,Free,0,Teen,2017,yes,yes
MEDICAL,2.8,78,72,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4,1699,72,100000,Free,0,Everyone,2017,yes,yes
FAMILY,4.2,62301,72,5000000,Free,0,Teen,2018,yes,yes
HOUSE_AND_HOME,4.5,118,72,50000,Free,0,Everyone,2018,yes,yes
GAME,4.1,1167,72,100000,Free,0,Teen,2018,yes,yes
FAMILY,4.3,1895,72,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,137674,72,5000000,Free,0,Teen,2018,yes,yes
FAMILY,3.7,6514,72,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,2354042,72,50000000,Free,0,Everyone 10+,2018,yes,yes
SPORTS,4.2,42767,72,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4,39647,72,10000000,Free,0,Everyone 10+,2017,yes,yes
PRODUCTIVITY,4.2,105,72,1000,Free,0,Everyone,2017,yes,yes
HOUSE_AND_HOME,3.9,59660,72,1000000,Free,0,Everyone,2017,yes,yes
TOOLS,2.7,422,72,50000,Free,0,Everyone,2018,yes,yes
GAME,4.2,340,72,50000,Free,0,Mature 17+,2017,yes,yes
BOOKS_AND_REFERENCE,4.5,26875,73,500000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.7,16570,73,500000,Free,0,Everyone,2018,yes,yes
GAME,4.2,46416,73,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,673203,73,50000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,672089,73,50000000,Free,0,Everyone,2018,yes,yes
GAME,4.2,88901,73,10000000,Free,0,Teen,2018,yes,yes
GAME,4.8,528550,73,10000000,Free,0,Teen,2018,yes,yes
SPORTS,4.6,161423,73,5000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,13330,73,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,2200,73,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,290,73,10000,Free,0,Teen,2018,yes,yes
GAME,4.4,22426677,74,500000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,22428456,74,500000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,9882639,74,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,22429716,74,500000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,22430188,74,500000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,9883806,74,100000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4,1545,74,100000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4.4,111066,74,5000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,94989,74,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.6,263454,74,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,22419455,74,500000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.6,9873470,74,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,233588,74,5000000,Free,0,Teen,2017,yes,yes
BUSINESS,5,6,74,500,Free,0,Everyone,2017,yes,yes
FAMILY,4.2,41693,74,1000000,Free,0,Everyone,2018,yes,yes
GAME,4,14563,74,1000000,Free,0,Everyone 10+,2017,yes,yes
GAME,4.5,3778921,75,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,990491,75,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,990586,75,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,990723,75,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,990663,75,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,2151039,75,50000000,Free,0,Teen,2018,yes,yes
GAME,4.7,990796,75,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4,68559,75,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,3777822,75,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,989158,75,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,394842,75,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,135,75,10000,Free,0,Everyone 10+,2018,yes,yes
EDUCATION,4.5,172505,76,5000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.5,172508,76,5000000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,4.3,31986,76,1000000,Free,0,Teen,2017,yes,yes
LIFESTYLE,3.8,6554,76,500000,Free,0,Teen,2018,yes,yes
GAME,4.5,27722264,76,1000000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.5,27723193,76,1000000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.5,27724094,76,1000000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.5,27725352,76,1000000000,Free,0,Everyone 10+,2018,yes,yes
SOCIAL,4.2,1259849,76,50000000,Free,0,Mature 17+,2018,yes,yes
SOCIAL,4.2,1259894,76,50000000,Free,0,Mature 17+,2018,yes,yes
GAME,4.5,27711703,76,1000000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,3.9,19727,76,1000000,Free,0,Teen,2018,yes,yes
FAMILY,4.2,367951,76,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.1,245839,76,10000000,Free,0,Everyone,2017,yes,yes
GAME,4.2,3845,76,500000,Free,0,Everyone 10+,2018,yes,yes
SOCIAL,4.2,1259723,76,50000000,Free,0,Mature 17+,2018,yes,yes
PRODUCTIVITY,4.9,17,76,100,Free,0,Everyone,2016,yes,yes
SPORTS,4.4,32881,76,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,910051,76,10000000,Free,0,Teen,2018,yes,yes
FAMILY,3.9,519,76,100000,Free,0,Everyone,2018,yes,yes
SPORTS,3.7,215,76,10000,Free,0,Everyone,2018,yes,yes
DATING,4.5,182986,77,5000000,Free,0,Mature 17+,2018,yes,yes
ENTERTAINMENT,4.3,256664,77,10000000,Free,0,Everyone,2018,yes,yes
HOUSE_AND_HOME,3.4,3280,77,1000000,Free,0,Everyone,2018,yes,yes
GAME,4,120592,77,10000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.6,811040,77,10000000,Free,0,Teen,2018,yes,yes
FAMILY,4.5,58795,77,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,3941129,77,50000000,Free,0,Teen,2018,yes,yes
FAMILY,4.3,31970,77,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.5,43852,77,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4,1130,77,100000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4.1,29690,78,1000000,Free,0,Teen,2018,yes,yes
HEALTH_AND_FITNESS,4.6,109756,78,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.7,1732263,78,50000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,1300490,78,50000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,2698348,78,100000000,Free,0,Everyone,2018,yes,yes
GAME,3.4,148177,78,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,2698882,78,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,2698889,78,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,1300619,78,50000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,10366,78,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,15246,78,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.1,41867,78,1000000,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,4.4,10218,78,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,4624,78,100000,Free,0,Everyone,2018,yes,yes
GAME,4.6,2694969,78,100000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,853495,78,50000000,Free,0,Teen,2018,yes,yes
FAMILY,4.3,107765,78,5000000,Free,0,Everyone 10+,2018,yes,yes
SPORTS,4.4,27,78,10000,Free,0,Everyone,2016,yes,yes
GAME,4.1,3371,78,100000,Free,0,Teen,2017,yes,yes
GAME,4,154108,78,5000000,Free,0,Everyone,2015,yes,yes
GAME,4.6,14989,78,500000,Free,0,Teen,2018,yes,yes
GAME,4.4,28510,78,500000,Free,0,Teen,2018,yes,yes
FINANCE,4.6,510392,79,10000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.6,510401,79,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,41975,79,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,4147718,79,100000000,Free,0,Everyone,2015,yes,yes
FAMILY,4.3,4551,79,500000,Free,0,Everyone,2017,yes,yes
GAME,3.9,145,79,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4,25,79,5000,Free,0,Everyone,2017,yes,yes
FAMILY,4.4,93870,79,1000000,Free,0,Everyone,2016,yes,yes
FAMILY,4,94308,79,10000000,Free,0,Everyone,2016,yes,yes
SPORTS,3.4,144,79,10000,Free,0,Teen,2018,yes,yes
LIFESTYLE,4.6,51357,80,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,29940,80,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,9199,80,500000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,3.5,30447,80,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,650114,80,10000000,Free,0,Teen,2018,yes,yes
FAMILY,4.4,899748,80,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,123136,80,5000000,Free,0,Mature 17+,2018,yes,yes
GAME,3.8,469,80,10000,Free,0,Everyone,2017,yes,yes
GAME,4.1,29798,80,1000000,Free,0,Mature 17+,2017,yes,yes
GAME,4.4,201426,80,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.3,9149,80,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.4,23022,80,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,18996,81,1000000,Free,0,Teen,2018,yes,yes
GAME,4.3,224514,81,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.5,64,81,10000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.4,6012,81,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,137198,81,5000000,Free,0,Everyone 10+,2018,yes,yes
LIFESTYLE,4.5,234971,81,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,7,81,1000,Free,0,Everyone,2017,yes,yes
FAMILY,4,28633,81,1000000,Free,0,Everyone 10+,2016,yes,yes
GAME,4.5,14253,81,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,56496,81,1000000,Free,0,Teen,2018,yes,yes
GAME,4.5,3197865,82,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.6,32506,82,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,25094,82,1000000,Free,0,Teen,2018,yes,yes
GAME,4.7,59017,82,1000000,Free,0,Teen,2018,yes,yes
GAME,4.5,3198176,82,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,955656,82,10000000,Free,0,Teen,2018,yes,yes
PHOTOGRAPHY,4.7,50424,82,1000000,Free,0,Everyone,2018,yes,yes
SPORTS,4,28895,82,5000000,Free,0,Teen,2018,yes,yes
FAMILY,3.5,31538,82,1000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.2,3846378,82,50000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,161637,82,10000000,Free,0,Mature 17+,2018,yes,yes
FAMILY,2.9,53,82,10000,Free,0,Everyone,2018,yes,yes
GAME,4.3,955614,82,10000000,Free,0,Teen,2018,yes,yes
GAME,4,3322,82,100000,Free,0,Mature 17+,2017,yes,yes
FAMILY,4.7,198480,82,5000000,Free,0,Everyone,2018,yes,yes
FINANCE,3.8,4231,82,100000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,9513,82,100000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.6,745684,83,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.4,6356,83,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,514088,83,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,13155,83,1000000,Free,0,Everyone,2016,yes,yes
MEDICAL,5,2,83,10,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,31061,83,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,1655,83,100000,Free,0,Everyone,2018,yes,yes
GAME,4.2,7699,83,500000,Free,0,Mature 17+,2017,yes,yes
FAMILY,4.6,43314,83,1000000,Free,0,Everyone 10+,2017,yes,yes
FAMILY,4.6,29155,83,1000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.2,5741,84,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,10753,84,1000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.4,2020,84,100000,Free,0,Everyone,2018,yes,yes
GAME,4.3,90415,84,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.3,285814,84,10000000,Free,0,Teen,2018,yes,yes
GAME,3.8,21423,84,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,1909,84,100000,Free,0,Teen,2018,yes,yes
GAME,4.3,245455,84,10000000,Free,0,Everyone 10+,2018,yes,yes
GAME,4.1,68057,85,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,10424925,85,100000000,Free,0,Everyone,2018,yes,yes
GAME,4.2,145353,85,10000000,Free,0,Teen,2018,yes,yes
GAME,4.8,549720,85,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,68286,85,10000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.1,309872,85,10000000,Free,0,Teen,2018,yes,yes
GAME,4.1,10421284,85,100000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.6,3234,85,100000,Free,0,Everyone,2017,yes,yes
FAMILY,4.4,83,85,10000,Free,0,Everyone,2018,yes,yes
GAME,3.8,159063,85,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,5546,85,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,81001,85,1000000,Free,0,Everyone,2018,yes,yes
PARENTING,3.5,159,85,10000,Free,0,Everyone,2018,yes,yes
SPORTS,4.3,34062,85,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,515,85,100000,Free,0,Everyone,2018,yes,yes
GAME,4.2,195558,86,10000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.3,123,86,10000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.8,17882,86,1000000,Free,0,Everyone,2018,yes,yes
GAME,3.8,1088,86,100000,Free,0,Teen,2018,yes,yes
FAMILY,4.7,456474,86,5000000,Free,0,Teen,2018,yes,yes
TRAVEL_AND_LOCAL,3.8,11,86,1000,Free,0,Everyone,2018,yes,yes
GAME,4.8,230710,87,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.8,230727,87,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,2311785,87,10000000,Free,0,Teen,2018,yes,yes
GAME,4.8,230849,87,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,1960,87,100000,Free,0,Everyone,2017,yes,yes
GAME,4.5,2308916,87,10000000,Free,0,Teen,2018,yes,yes
FAMILY,4.5,97071,87,5000000,Free,0,Teen,2018,yes,yes
SPORTS,4.3,242096,87,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,7046,87,500000,Free,0,Everyone 10+,2017,yes,yes
FAMILY,4.1,217736,87,10000000,Free,0,Everyone,2018,yes,yes
